trial	learning_rate	num_train_epochs	per_device_train_batch_size	runtime	loss	hamming_loss	accuracy	f1_micro	f1_macro	f1_weighted	class_f1_scores
10	2e-05	19	16	2963.722552537918	0.10528703480958938	0.03202666666666667	0.7056	0.806331188159953	0.6652806146936033	0.7989652695957425	[0.4479645500698132, 0.878760792945928, 0.7956409212735907, 0.8264581984194755, 0.5246668512366187, 0.5736423995794311, 0.6844438170525128, 0.5827536231884058, 0.8917169918980783, 0.6504362304362304, 0.6865098039215687, 0.5745454545454546, 0.9362384399672188, 0.8587644792030563, 0.06666666666666668]
11	2e-05	20	16	3118.490541934967	0.10653582215309143	0.031413333333333335	0.7036	0.8105608058497022	0.6835306367644257	0.8051151005880348	[0.488590915959337, 0.8747605721745911, 0.7991185606949153, 0.8392286398688757, 0.5177935073897807, 0.6347527910685806, 0.7266666666666667, 0.6301345763146939, 0.8901279204253354, 0.6887912087912088, 0.6476829458573881, 0.555047619047619, 0.9299715644746002, 0.8564825389232696, 0.1738095238095238]
12	2e-05	16	16	2509.116836309433	0.10281755924224853	0.03165333333333333	0.7044	0.8076014798248927	0.670087183158629	0.7996752897754982	[0.41660348130936364, 0.8742809038280835, 0.8132450980392157, 0.8320138511199626, 0.5645968233574346, 0.6122020202020202, 0.6857297088876037, 0.5470966423816191, 0.8951790040025335, 0.6399488597947015, 0.6751760627622698, 0.5953305847076462, 0.9347265450597725, 0.8485114952605418, 0.11666666666666667]
13	2e-05	14	16	2188.928582429886	0.10084011405706406	0.03216	0.7032	0.8036818776974817	0.6580020721516264	0.7955908737002696	[0.471073161073161, 0.8755542904152446, 0.791529769452567, 0.8295279902671533, 0.5194698522654979, 0.5969413188142771, 0.7156328502415459, 0.5608663437698207, 0.8964496466267228, 0.631077694235589, 0.6279999999999999, 0.5072695009847401, 0.9327583644144413, 0.8567374425707758, 0.05714285714285715]
14	4e-05	15	16	2355.1984882354736	0.14115610718727112	0.04317333333333333	0.5576	0.640989168587758	0.5438000151087005	0.6362138468190492	[0.3654970760233918, 0.6929059148052995, 0.6430295987855658, 0.6596536462390513, 0.43424242424242426, 0.4703450935029882, 0.5563372859025033, 0.4561453035806954, 0.7134241774399023, 0.5113220113220114, 0.4928347015303537, 0.46709033016185897, 0.7442835752175678, 0.6776668656546705, 0.27222222222222225]
15	2e-05	17	16	2666.5115027427673	0.10589388459920883	0.03237333333333333	0.7060000000000001	0.805218217634555	0.6689236747218232	0.7985476998333387	[0.45683014486190887, 0.8777532313444996, 0.7809474326240469, 0.8286122486567381, 0.5085215369647347, 0.6316694901135128, 0.7390877192982456, 0.5742576264315395, 0.8965743580403448, 0.6611998516870596, 0.6392717086834734, 0.537483385884065, 0.9373969884870252, 0.8531382866390447, 0.11111111111111112]
16	2e-05	13	16	2038.1559374332428	0.10095196366310119	0.032	0.7023999999999999	0.8051274092470335	0.6671755012527589	0.797099069830778	[0.460257018151755, 0.8710671727993111, 0.7871471315799047, 0.8200904199575698, 0.5278812465425042, 0.657810935527404, 0.7084489911906793, 0.5919590643274855, 0.8880212097113045, 0.6853361692071369, 0.622699626269606, 0.5399385560675883, 0.9323512052970362, 0.8574809150192418, 0.05714285714285714]
17	2e-05	20	16	3135.2359030246735	0.10717233717441559	0.03144	0.7048	0.8099263697645315	0.6787862890395868	0.8043400358628665	[0.4759053559053559, 0.8775386561785599, 0.8017831374974232, 0.8386960584152415, 0.5539046185008918, 0.6292982456140351, 0.7148654244306418, 0.6095812166308994, 0.8939640842614992, 0.669010989010989, 0.6538367920112342, 0.555047619047619, 0.9258478531343938, 0.8587047611454919, 0.12380952380952381]
18	4e-05	8	16	1249.5457422733307	0.09996686279773712	0.03349333333333333	0.6928000000000001	0.7953257467257899	0.6399626790802753	0.7854598138366553	[0.41080103359173126, 0.8609500033243191, 0.7808883391935671, 0.8199938607677615, 0.5296399588566922, 0.5314106898285398, 0.6390451832907076, 0.5499052961317112, 0.8800066338621854, 0.6352688172043012, 0.644906179388938, 0.526038343766254, 0.9382587461984798, 0.8523271007989408, 0.0]
19	2e-05	20	32	2325.6486258506775	0.10207056105136872	0.03221333333333334	0.702	0.8029121478649124	0.6668732422199681	0.7951208378068544	[0.43555555555555553, 0.8725788315210672, 0.7820403409222079, 0.8228769223871473, 0.5656197230665315, 0.6283512544802867, 0.7065870986075589, 0.5805244887105352, 0.8958140745955152, 0.7006384919428397, 0.6406001705029838, 0.530903833797387, 0.9286763305231979, 0.8456648500200409, 0.06666666666666668]
