,review_id,restaurant_id,page_index,title,date,author_name,author_location,text,rating,city,restaurant_name,language_code,text_noanonymization
10,881737459,2005104,1,Leckeres Bier und gutes Essen,2023-03-11,hemuet,,"Wer auch in LOC nicht auf gutes bayerisches Bier und leckere Speisen verzichten will, ist hier den ganzen Tag über gut aufgehoben.Mehrere Biersorten im Angebot und auf der Speisekarte finden auch Veganer leckeres Essen zu vernünftigen Preisen.",5.0,berlin,Augustiner am Gendarmenmarkt,de,"Wer auch in Berlin nicht auf gutes bayerisches Bier und leckere Speisen verzichten will, ist hier den ganzen Tag über gut aufgehoben.Mehrere Biersorten im Angebot und auf der Speisekarte finden auch Veganer leckeres Essen zu vernünftigen Preisen."
11,880940504,2005104,1,Essen für eine Brauhaus Kette ok Bedienung durchgängig sehr unfreundlich.,2023-03-04,Happiness11549300789,,"Wir waren Samstags Nachmittags hier und wollten zu zweit etwas essen. Bereits die Wahl des Tisches schien problematisch, obwohl einigefrei war während unseres ganzen Aufenthaltes. Das Essen wurde dann lieblos aufgenommen und serviert. Da wir nahe der Theke saßen konnten wir die sehr abfälligen Bemerkungen des Personals über die Gäste mit verfolgen. Fazit für Touristen wohl ausreichen. Ein Sushängeschild für Gastfreundlichkeit nie. Wir gehen da nicht mehr hin. Schade für LOC",3.0,berlin,Augustiner am Gendarmenmarkt,de,"Wir waren Samstags Nachmittags hier und wollten zu zweit etwas essen. Bereits die Wahl des Tisches schien problematisch, obwohl einigefrei war während unseres ganzen Aufenthaltes. Das Essen wurde dann lieblos aufgenommen und serviert. Da wir nahe der Theke saßen konnten wir die sehr abfälligen Bemerkungen des Personals über die Gäste mit verfolgen. Fazit für Touristen wohl ausreichen. Ein Sushängeschild für Gastfreundlichkeit nie. Wir gehen da nicht mehr hin. Schade für Berlin"
12,880348124,2005104,1,"Bier und Einrichtung ok, der Rest nicht",2023-02-27,BTS1972,"München, Deutschland","Wir hofften auf etwas heimatliche Atmosphäre und gingen in den Augustiner am LOC. Ja, das Ganze war recht ambivalent. Die Einrichtung ist typisch Augustiner, das Bier zum Glück auch. Das war es dann aber auch. Das Essen - Haxe wir Kaiserschmarrn - war ein kompletter Reinfall. Eine Tourinepp-Veranstaltung halt. Und das Personal glänzte durch die ja berüchtigte Berliner Freundlichkeit. Fazit: Zum Biertrinken in Ordnung.",3.0,berlin,Augustiner am Gendarmenmarkt,de,"Wir hofften auf etwas heimatliche Atmosphäre und gingen in den Augustiner am Gendarmenmarkt. Ja, das Ganze war recht ambivalent. Die Einrichtung ist typisch Augustiner, das Bier zum Glück auch. Das war es dann aber auch. Das Essen - Haxe wir Kaiserschmarrn - war ein kompletter Reinfall. Eine Tourinepp-Veranstaltung halt. Und das Personal glänzte durch die ja berüchtigte Berliner Freundlichkeit. Fazit: Zum Biertrinken in Ordnung."
13,878549967,2005104,1,Immer wieder gerne! ,2023-02-13,dagmarb930,"Schwalmtal, Deutschland","Immer wieder gerne, wenn es uns vom linken LOC nach LOC verschlägt. Sehr nette Mitarbeiter, leckeres Essen 😋 und das beste Bier 🍺 ",5.0,berlin,Augustiner am Gendarmenmarkt,de,"Immer wieder gerne, wenn es uns vom linken Niederrhein nach Berlin verschlägt. Sehr nette Mitarbeiter, leckeres Essen 😋 und das beste Bier 🍺 "
14,872232317,2005104,1,Sehr gutes Essen!,2022-12-19,MarcMrz,,Wir waren heute dort mit 4 Personen essen! Das Essen war qualitativ sehr gut! Die Preise waren echt fair! Die Location sieht gut aus und das Personal war sehr nett!Ich würde definitiv wiederkommen!,5.0,berlin,Augustiner am Gendarmenmarkt,de,Wir waren heute dort mit 4 Personen essen! Das Essen war qualitativ sehr gut! Die Preise waren echt fair! Die Location sieht gut aus und das Personal war sehr nett!Ich würde definitiv wiederkommen!
15,870753843,2005104,1,Super Lokal,2022-12-05,willi_10,Ahlen,Wir waren bereits einige Male dort essen. Das Essen ist reichhaltig und einem bayrischen Wirtshaus angepasst. Das Essen ist schmackhaft und das Preis-Leistungsverhältnis passt wirklich. Gute Lage am LOC und im Sommer eine ansprechende Außengastronomie. Zu empfehlen,5.0,berlin,Augustiner am Gendarmenmarkt,de,Wir waren bereits einige Male dort essen. Das Essen ist reichhaltig und einem bayrischen Wirtshaus angepasst. Das Essen ist schmackhaft und das Preis-Leistungsverhältnis passt wirklich. Gute Lage am Gendarmenmarkt und im Sommer eine ansprechende Außengastronomie. Zu empfehlen
16,868880021,2005104,1,Laut und die Haxe war schlecht,2022-11-18,serahfine,"Huntsville, Kanada","Es ist ein Brauhaus, da muss man die Lautstärke wohl in Kauf nehmen. Unterhaltung zwischen 4 Leuten an einem Tisch schwierig, man muss sehr laut sprechen, um sich zu verständigen. Wir hatten alle eine Schweinshaxe, die ruckzuck und noch vor den Getränken (!) auf dem Tisch war. Eigentlich sollte das ein Aushängeschild für eine Gaststätte dieser Art sein. Das ist nicht der Fall. Die Haxe war trocken und faserig, die Kruste hätte man mit dem Presslufthammer bearbeiten müssen, um sie zu zerteilen. Die schlechteste Haxe, die ich in meinem Leben gegessen habe. Dazu gab es LOC Kraut. Es bestand im Wesentlichen aus einer Art Soße mit etwas Gemüse. Das war der letzte Besuch!",2.0,berlin,Augustiner am Gendarmenmarkt,de,"Es ist ein Brauhaus, da muss man die Lautstärke wohl in Kauf nehmen. Unterhaltung zwischen 4 Leuten an einem Tisch schwierig, man muss sehr laut sprechen, um sich zu verständigen. Wir hatten alle eine Schweinshaxe, die ruckzuck und noch vor den Getränken (!) auf dem Tisch war. Eigentlich sollte das ein Aushängeschild für eine Gaststätte dieser Art sein. Das ist nicht der Fall. Die Haxe war trocken und faserig, die Kruste hätte man mit dem Presslufthammer bearbeiten müssen, um sie zu zerteilen. Die schlechteste Haxe, die ich in meinem Leben gegessen habe. Dazu gab es Bayerisch Kraut. Es bestand im Wesentlichen aus einer Art Soße mit etwas Gemüse. Das war der letzte Besuch!"
17,867499593,2005104,1,Gastfreundlichkeit geht anders!,2022-11-06,Giovanni D,,"Die Öffnungszeiten sind bis 1.00 Uhr angegeben. Um 21:30 wird man unfreundlich abgewiesen. Küche ist geschlossen und zu Trinken gäbe es nur noch 10 Minuten etwas…..So kann man sich auch in einer Touristenstadt die Kundschaft vergraulen! Beim LOC um die Ecke erlebten wir genau das Gegenteil! Man hieß uns herzlich willkommen, die Bedienung war nett, höflich, kompetent und schnell. Das Essen verdient das Prädikat gut.",1.0,berlin,Augustiner am Gendarmenmarkt,de,"Die Öffnungszeiten sind bis 1.00 Uhr angegeben. Um 21:30 wird man unfreundlich abgewiesen. Küche ist geschlossen und zu Trinken gäbe es nur noch 10 Minuten etwas…..So kann man sich auch in einer Touristenstadt die Kundschaft vergraulen! Beim Erdinger um die Ecke erlebten wir genau das Gegenteil! Man hieß uns herzlich willkommen, die Bedienung war nett, höflich, kompetent und schnell. Das Essen verdient das Prädikat gut."
18,866452621,2005104,1,Mind this touri-gap,2022-10-29,452stephand,"Nürnberg, Deutschland","Wunderschöne Location mit mangelhafter Leitung, die Qualität der Speisen ist nicht ansatzweise vergleichbar mit München. Fazit: mind this touri-gap",1.0,berlin,Augustiner am Gendarmenmarkt,de,"Wunderschöne Location mit mangelhafter Leitung, die Qualität der Speisen ist nicht ansatzweise vergleichbar mit München. Fazit: mind this touri-gap"
19,865736867,2005104,1,"Lage, Lage, Lage, ..",2022-10-24,klaus-dieter d,"Grafing, Deutschland","Zum Augustiner in LOC? Muss nicht sein, kann aber. Die Lage ist umwerfend, der Blick auf den LOC ist ""die habe Miete"". Da kann auch der Service für unsere 50-köpfige Truppe noch so verbesserungswürdig sein ...",4.0,berlin,Augustiner am Gendarmenmarkt,de,"Zum Augustiner in Berlin? Muss nicht sein, kann aber. Die Lage ist umwerfend, der Blick auf den Gendarmenmarkt ist ""die habe Miete"". Da kann auch der Service für unsere 50-köpfige Truppe noch so verbesserungswürdig sein ..."
20,907468854,947082,0,definitv einen besuch wert,2023-08-02,Marcel S,"Recklinghausen, Deutschland","waren unter der woche, kurz vor ladenschluss in der filiale am LOC, man wurde super schnell bedient, wir hatten den meisterburger, cheeseburger und pommes, alles war unserer meinung nach überdurchschnittlich gut und war preislich mehr als in ordnung",5.0,berlin,Burgermeister,de,"waren unter der woche, kurz vor ladenschluss in der filiale am alexanderplatz, man wurde super schnell bedient, wir hatten den meisterburger, cheeseburger und pommes, alles war unserer meinung nach überdurchschnittlich gut und war preislich mehr als in ordnung"
21,883653345,947082,0,Tolle Burger!,2023-03-26,dittelbrunn,"Lübeck, Deutschland","Wir waren in der Filiale am S-Bahnhof Eberswalderstr..Die Servicekräfte waren freundlich und schnell. Ständig war jemand unterwegs, um abzuräumen und die Tische abzuwischen.Alle Burger werden entsprechend der Bestellung frisch zubereitet, die Wartezeiten sind akzeptabel.Die Burger schmecken sehr gut, ebenfalls die heissem, krossen Pommes. Ketchup. Mayonaise und eine Chilisauce gibt es ohne Zusatzkosten - Selbstbedienung.Die Preise sind für LOC moderat.RESTAURANT_NAME ist den bekannten Hamburgerketten unbedingt vorzuziehen.",5.0,berlin,Burgermeister,de,"Wir waren in der Filiale am S-Bahnhof Eberswalderstr..Die Servicekräfte waren freundlich und schnell. Ständig war jemand unterwegs, um abzuräumen und die Tische abzuwischen.Alle Burger werden entsprechend der Bestellung frisch zubereitet, die Wartezeiten sind akzeptabel.Die Burger schmecken sehr gut, ebenfalls die heissem, krossen Pommes. Ketchup. Mayonaise und eine Chilisauce gibt es ohne Zusatzkosten - Selbstbedienung.Die Preise sind für Berlin moderat.Burgermeister ist den bekannten Hamburgerketten unbedingt vorzuziehen."
22,883285244,947082,0,Ganz gut,2023-03-23,Mawenabert,,"Hatte einen Hausmeister Burger mit Pommes Bacon/Zwiebel. Gute Pommes Portion, allerdings wirklich peinlich wenig bacon und Zwiebeln… nächstes mal nehme ich wirklich nur eine normale Pommes. Ansonsten alles gut",4.0,berlin,Burgermeister,de,"Hatte einen Hausmeister Burger mit Pommes Bacon/Zwiebel. Gute Pommes Portion, allerdings wirklich peinlich wenig bacon und Zwiebeln… nächstes mal nehme ich wirklich nur eine normale Pommes. Ansonsten alles gut"
23,881101842,947082,0,Zu Recht beühmt!,2023-03-05,Richmod,"Venissieux, Frankreich","Eine Institution - nicht nur der umgebauten Toiletten wegen! Nein, es ist keine schicke Gegend, die (Steh-)Tische sind klebrig, und man sollte auf seine Wertsachen aufpassen... aber was für Burger! Die vegetarische Varianet ""Waldmeister"" gehört zum Besten, was meine Tochter je probiert hat. Ich dagegen, so als Carinvore, war begeistern vom LOC. Und beide haben wir uns um die supperleckeren Pommes (mit Schale) und die Cheddar-Sauce gestritten. LOC bleibt LOC. Gottseidank.",5.0,berlin,Burgermeister,de,"Eine Institution - nicht nur der umgebauten Toiletten wegen! Nein, es ist keine schicke Gegend, die (Steh-)Tische sind klebrig, und man sollte auf seine Wertsachen aufpassen... aber was für Burger! Die vegetarische Varianet ""Waldmeister"" gehört zum Besten, was meine Tochter je probiert hat. Ich dagegen, so als Carinvore, war begeistern vom Meisterburger. Und beide haben wir uns um die supperleckeren Pommes (mit Schale) und die Cheddar-Sauce gestritten. Berlin bleibt Berlin. Gottseidank."
24,873211273,947082,0,Besuch beim Bürgermeister in Berlin,2022-12-29,E7275YSmaxd,,"Da wir gehört hatten, dass diese Kette die besten Burger LOC macht wollten wir uns mit hohen Erwartungen  selbst überzeugen. Diese Erwartungen wurden zu unserer vollsten Zufriedenheit erfüllt. Die Pommes waren sehr lecker und die Burger perfekt. Das Fleisch war super, die Soße war lecker und das Brot hat uns auch überzeugt. Selbst die Zutaten des Vegetarische Burgers waren perfekt auf den eigenen Geschmack des Fleisches abgestimmt. Rundum ein schönes Erlebnis, jederzeit wieder. 5 Sterne.",5.0,berlin,Burgermeister,de,"Da wir gehört hatten, dass diese Kette die besten Burger Berlins macht wollten wir uns mit hohen Erwartungen  selbst überzeugen. Diese Erwartungen wurden zu unserer vollsten Zufriedenheit erfüllt. Die Pommes waren sehr lecker und die Burger perfekt. Das Fleisch war super, die Soße war lecker und das Brot hat uns auch überzeugt. Selbst die Zutaten des Vegetarische Burgers waren perfekt auf den eigenen Geschmack des Fleisches abgestimmt. Rundum ein schönes Erlebnis, jederzeit wieder. 5 Sterne."
25,866818327,947082,0,Gute Burger mit langer Wartezeit,2022-11-01,tomate1922,"Quakenbrück, Deutschland",Die Burger waren sehr lecker mit guten Brötchen und perfekter Zubereitung. Jedoch wurde die angekündigte Fertigstellungszeit weit überschritten und wir haben über eine halbe Stunde gewartet.,3.0,berlin,Burgermeister,de,Die Burger waren sehr lecker mit guten Brötchen und perfekter Zubereitung. Jedoch wurde die angekündigte Fertigstellungszeit weit überschritten und wir haben über eine halbe Stunde gewartet.
26,903644105,1341041,0,Gesund,2023-07-17,Clair M,"Frankfurt am Main, Deutschland","Gesunde Alternative zum Fleisch. Richtig lecker belegt. Gemüse knackig frisch. Soßen würzig, wie ich es mag.",5.0,berlin,Mustafa's Gemüse Kebab,de,"Gesunde Alternative zum Fleisch. Richtig lecker belegt. Gemüse knackig frisch. Soßen würzig, wie ich es mag."
27,903025492,1341041,0,Das Warten lohnt sich!,2023-07-14,Alina19Meyer,"Erpel, Deutschland",Unfassbar lecker 😋 wir haben fast anderthalb Stunden angestanden und es hat sich definitiv GELOHNT!!! Super Preis und der Geschmack nochmal besser!! Erfrischend anders 🤩🤩🤗,5.0,berlin,Mustafa's Gemüse Kebab,de,Unfassbar lecker 😋 wir haben fast anderthalb Stunden angestanden und es hat sich definitiv GELOHNT!!! Super Preis und der Geschmack nochmal besser!! Erfrischend anders 🤩🤩🤗
28,898571821,1341041,0,Scheinbar nicht mehr nötig,2023-06-28,bln1062,,"Leider hat die Qualität massiv nachgelassen und der Preis 7,10€ hat sich fast verdoppelt, die haben wohl den Knall nicht gehört und denn rennen einen die Ratten am Stand fast über die Füße ,das geht gar nicht. Außerdem sind die Herren massiv langsam beim bedienen , bei 5 Leute vor einem, über 30 min Wartezeit und das bei der Kälte. Nächste mal gehe ich lieber wieder zu Curry 36, da geht es 10 mal schneller und das Preis Leistungsverhältnis stimmt.",1.0,berlin,Mustafa's Gemüse Kebab,de,"Leider hat die Qualität massiv nachgelassen und der Preis 7,10€ hat sich fast verdoppelt, die haben wohl den Knall nicht gehört und denn rennen einen die Ratten am Stand fast über die Füße ,das geht gar nicht. Außerdem sind die Herren massiv langsam beim bedienen , bei 5 Leute vor einem, über 30 min Wartezeit und das bei der Kälte. Nächste mal gehe ich lieber wieder zu Curry 36, da geht es 10 mal schneller und das Preis Leistungsverhältnis stimmt."
