"Unnamed: 0","agreement","annotation_id","annotator","aspect_available_without_judgement","created_at","few_shot_condtion","id","label-explicit","label-implicit","lead_time","model","split","text","two_or_more_sentences","updated_at"
10,100.0,36519473,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T07:37:31.070349Z","fixed","27efdc53-0920-4090-8efa-5d2f07f9fb7d","[{""end"":62,""text"":""Kellner"",""start"":55,""labels"":[""SERVICE-NEGATIVE""]}]","",11.955,"Llama3_70B",0,"Wir hatten einen sehr unkompetenten und unfreundlichen Kellner, der uns nicht mal die Speisekarte brachte.","","2024-05-10T07:37:31.070368Z"
11,100.0,36519490,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T07:37:37.177558Z","fixed","508d9a52-392e-432f-a55d-10a8c1229ba7","[{""end"":13,""text"":""Bedienung"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]}]","",5.223,"Llama3_70B",0,"Die Bedienung war sehr unfreundlich.","","2024-05-10T07:37:37.177580Z"
12,100.0,36520436,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T07:44:02.207808Z","fixed","7d7cda9f-9b31-497f-aed7-bb28529bc2f2","","[{""end"":31,""text"":""Geschmacklich war es aber nicht"",""start"":0,""labels"":[""FOOD-NEGATIVE-no-phrase""]}]",384.078,"Llama3_70B",0,"Geschmacklich war es aber nicht so unser Fall.","","2024-05-10T07:44:02.207829Z"
13,100.0,36520478,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T07:44:19.623704Z","fixed","76907114-fa39-49e8-acda-a91619f52b4f","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":54,""text"":""Ecken"",""start"":49,""labels"":[""AMBIENCE-POSITIVE""]}]","",16.504,"Llama3_70B",0,"Die Atmosphäre ist sehr gemütlich, es gibt viele Ecken zum entspannen.","","2024-05-10T07:44:19.623727Z"
14,100.0,36520579,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T07:45:01.714978Z","fixed","b410be64-5c86-4761-a52a-72ad55b05f0f","[{""end"":13,""text"":""Bedienung"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]}]","",41.145,"Llama3_70B",0,"Die Bedienung war auch nicht aufmerksam.","","2024-05-10T07:45:01.715001Z"
15,100.0,36520605,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T07:45:11.823922Z","fixed","2aecbac4-475f-4e60-a639-76a4316634b7","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":32,""text"":""Preise"",""start"":26,""labels"":[""PRICE-NEUTRAL""]}]","",9.145,"Llama3_70B",0,"Das Essen war gut und die Preise sind ok.","","2024-05-10T07:45:11.823939Z"
16,100.0,36520621,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T07:45:19.870304Z","fixed","2fc9b9bd-dcc0-4eee-8662-f1a7cc406bdb","","[{""end"":25,""text"":""Würde ich wieder besuchen"",""start"":0,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",7.132,"Llama3_70B",0,"Würde ich wieder besuchen.","","2024-05-10T07:45:19.870323Z"
17,100.0,36520661,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T07:45:32.949586Z","fixed","15661314-41ce-43f3-8525-c192550c8e85","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEUTRAL""]}]","",12.198,"Llama3_70B",0,"Die Preise sind durchschnittlich.","","2024-05-10T07:45:32.949608Z"
18,100.0,36524307,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T08:35:26.746902Z","fixed","9f40dfcf-066e-4a81-8c47-be88a3b80670","[{""end"":9,""text"":""Lokal"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]","",7.221,"Llama3_70B",0,"Das Lokal ist etwas klein, aber okay.","","2024-05-10T08:35:26.746919Z"
19,100.0,36523147,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T08:09:15.084634Z","fixed","6d04f77e-63af-4aa3-8424-e9629c9172ef","[{""end"":9,""text"":""Küche"",""start"":4,""labels"":[""FOOD-NEGATIVE""]},{""end"":48,""text"":""Bedienung"",""start"":39,""labels"":[""SERVICE-POSITIVE""]},{""end"":107,""text"":""Location"",""start"":99,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":145,""text"":""Restaurant"",""start"":135,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]}]","",25.158,"Llama3_70B",0,"Die Küche ist nicht besonders gut, die Bedienung war freundlich und das Restaurant hat eine schöne Location, daher insgesamt ein gutes Restaurant.","","2024-05-10T08:09:15.084653Z"
20,100.0,36524408,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T08:36:40.647899Z","fixed","72a9be0b-bf16-4546-b758-9cb08837d8be","[{""end"":13,""text"":""Preis"",""start"":8,""labels"":[""PRICE-NEGATIVE""]},{""end"":66,""text"":""Atmosphäre"",""start"":56,""labels"":[""AMBIENCE-NEGATIVE""]},{""end"":102,""text"":""Essen"",""start"":97,""labels"":[""FOOD-NEUTRAL""]}]","",19.103,"Llama3_70B",0,"Bei dem Preis ist das Erlebnis nicht angemessen, da die Atmosphäre so gar nichts hergibt und das Essen eher durchschnittlich ist.","","2024-05-10T08:36:40.647919Z"
21,100.0,36523156,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T08:09:28.906530Z","fixed","62b9a55c-2bb7-4d7f-9c06-94f144b74383","[{""end"":13,""text"":""Rumpsteak"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":42,""text"":""Pommes"",""start"":36,""labels"":[""FOOD-NEGATIVE""]},{""end"":75,""text"":""Soße"",""start"":71,""labels"":[""FOOD-NEGATIVE""]}]","",12.834,"Llama3_70B",0,"Das Rumpsteak war wirklich gut, das Pommes fand ich zu trocken und die Soße schmeckte nach nichts.","","2024-05-10T08:09:28.906550Z"
22,100.0,36523174,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T08:10:06.863178Z","fixed","9f993263-2dfa-421c-a09a-1e22cb2b0704","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEUTRAL""]},{""end"":36,""text"":""Bedienung"",""start"":27,""labels"":[""SERVICE-NEGATIVE""]},{""end"":65,""text"":""Essen"",""start"":60,""labels"":[""FOOD-POSITIVE""]},{""end"":92,""text"":""Atmosphäre"",""start"":82,""labels"":[""AMBIENCE-NEGATIVE""]}]","",36.989,"Llama3_70B",0,"Die Preise sind o. k., die Bedienung ist etwas langsam, das Essen war gut und die Atmosphäre eher trist. ","","2024-05-10T08:10:06.863196Z"
23,100.0,36523207,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T08:11:06.750032Z","fixed","5d359c06-2e63-4d5d-b0cf-b5c988379649","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":37,""text"":""Bedienung"",""start"":28,""labels"":[""SERVICE-POSITIVE""]},{""end"":98,""text"":""Preis-Leistungs-Verhältnis"",""start"":72,""labels"":[""PRICE-NEUTRAL""]}]","",58.869,"Llama3_70B",0,"Das Essen war sehr gut, die Bedienung freundlich und aufmerksam und das Preis-Leistungs-Verhältnis ist in Ordnung.","","2024-05-10T08:11:06.750052Z"
24,100.0,36524415,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T08:36:50.847496Z","fixed","1c5e1ab2-c065-422e-b527-e3b44cb0ed29","[{""end"":14,""text"":""Kartoffeln"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]","",9.299,"Llama3_70B",0,"Die Kartoffeln waren weich und trocken.","","2024-05-10T08:36:50.847517Z"
25,100.0,36523372,"nils-constantin.hellwig@stud.uni-regensburg.de","An aspect is addressed in the text without an explicit mention by the author","2024-05-10T08:16:07.906744Z","fixed","f3991a48-2813-4e62-bad8-13d30ce842d5","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":82,""text"":""Preis-Leistungsverhältnis"",""start"":57,""labels"":[""PRICE-POSITIVE""]}]","",300.212,"Llama3_70B",0,"Das Essen war sehr gut, die Portionen waren groß und das Preis-Leistungsverhältnis passte.","","2024-05-10T08:16:07.906765Z"
26,100.0,36524420,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T08:36:58.454532Z","fixed","b2109e87-96a1-4778-a96b-0d2c88db33fd","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",6.728,"Llama3_70B",0,"Die Preise sind absolut angemessen.","","2024-05-10T08:36:58.454550Z"
27,100.0,36524422,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T08:37:04.981936Z","fixed","93b81f98-4a01-45a6-9665-b2a81c025bd9","[{""end"":24,""text"":""Lärmpegel"",""start"":15,""labels"":[""AMBIENCE-NEGATIVE""]}]","",5.703,"Llama3_70B",0,"Leider ist der Lärmpegel etwas hoch.","","2024-05-10T08:37:04.981957Z"
28,100.0,36523386,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T08:16:23.664626Z","fixed","856a233b-0415-44a3-ae39-306574d4b59b","[{""end"":11,""text"":""Essen"",""start"":6,""labels"":[""FOOD-POSITIVE""]},{""end"":33,""text"":""Service"",""start"":26,""labels"":[""SERVICE-POSITIVE""]},{""end"":57,""text"":""Ambiente"",""start"":49,""labels"":[""AMBIENCE-POSITIVE""]}]","",14.838,"Llama3_70B",0,"Gutes Essen, freundlicher Service und angenehmes Ambiente. ","","2024-05-10T08:16:23.664646Z"
29,100.0,36523410,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T08:16:51.244918Z","fixed","86b73ccf-9dc4-4ff0-81f0-733ec273004e","[{""end"":11,""text"":""Speisen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]},{""end"":43,""text"":""Atmosphäre"",""start"":33,""labels"":[""AMBIENCE-NEGATIVE""]},{""end"":74,""text"":""Service"",""start"":67,""labels"":[""SERVICE-NEUTRAL""]},{""end"":99,""text"":""Restaurant"",""start"":89,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]},{""end"":131,""text"":""Getränke"",""start"":123,""labels"":[""FOOD-NEGATIVE""]}]","",26.677,"Llama3_70B",0,"Die Speisen waren nicht gut, die Atmosphäre war sehr schlecht, der Service war okay, das Restaurant war sehr schön und die Getränke waren nicht gut. ","","2024-05-10T08:16:51.244944Z"
30,100.0,36524427,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T08:37:11.108062Z","fixed","8c6f621c-41f2-41f1-89b1-e8558aa72d17","[{""end"":17,""text"":""Restaurant"",""start"":7,""labels"":[""GENERAL-IMPRESSION-NEGATIVE""]}]","",5.198,"Llama3_70B",0,"Dieses Restaurant ist eine Katastrophe.","","2024-05-10T08:37:11.108080Z"
32,100.0,36524437,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T08:37:24.494671Z","fixed","0652b205-e89e-4dec-91e0-ed27eff25422","[{""end"":23,""text"":""Lokal"",""start"":18,""labels"":[""GENERAL-IMPRESSION-NEGATIVE""]}]","",7.761,"Llama3_70B",0,"Wir werden dieses Lokal nicht mehr besuchen.","","2024-05-10T08:37:24.494687Z"
33,100.0,36524441,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T08:37:32.390853Z","fixed","e8dd71e6-e77c-4232-bc8f-bcd8c3d966ec","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]","",7.005,"Llama3_70B",0,"Das Ambiente im Restaurant war eher trist.","","2024-05-10T08:37:32.390870Z"
34,100.0,36524448,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T08:37:45.469097Z","fixed","32c469f1-682d-424d-95a9-205e52700b74","[{""end"":56,""text"":""Bedienung"",""start"":47,""labels"":[""SERVICE-POSITIVE""]},{""end"":79,""text"":""Essen"",""start"":74,""labels"":[""FOOD-POSITIVE""]}]","",11.703,"Llama3_70B",0,"Wir waren begeistert von der sehr freundlichen Bedienung und dem leckeren Essen.","","2024-05-10T08:37:45.469117Z"
35,100.0,36524457,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T08:37:57.109975Z","fixed","0cae7ac3-708d-497b-8dc8-4f798879dd90","[{""end"":13,""text"":""Lokalität"",""start"":4,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]},{""end"":55,""text"":""Ambiente"",""start"":47,""labels"":[""AMBIENCE-POSITIVE""]}]","",10.723,"Llama3_70B",0,"Die Lokalität ist an sich sehr schön, auch das Ambiente.","","2024-05-10T08:37:57.109992Z"
36,100.0,36523428,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T08:17:20.898294Z","fixed","f952aaa6-0443-481d-a2d3-2192a24f7e68","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-POSITIVE""]},{""end"":57,""text"":""Bier"",""start"":53,""labels"":[""PRICE-NEGATIVE""]},{""end"":84,""text"":""Essen"",""start"":79,""labels"":[""FOOD-POSITIVE""]}]","",28.674,"Llama3_70B",0,"Das Personal war freundlich, aber die Preise für das Bier sind zu hoch und das Essen ist sehr gut.","","2024-05-10T08:17:20.898312Z"
37,100.0,36524461,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T08:38:02.304223Z","fixed","7cac3203-4d44-4a7c-bca1-a2c3803a9d01","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",4.297,"Llama3_70B",0,"Das Essen war ausgezeichnet.","","2024-05-10T08:38:02.304246Z"
38,100.0,36524467,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T08:38:13.589018Z","fixed","7f23ee24-f851-41d8-b69a-006cec0a7247","","[{""end"":32,""text"":""sich hier nicht"",""start"":17,""labels"":[""AMBIENCE-NEGATIVE-no-phrase""]}]",10.372,"Llama3_70B",0,"Schade, dass man sich hier nicht wohlfühlen kann.","","2024-05-10T08:38:13.589038Z"
39,100.0,36524481,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T08:38:45.521436Z","fixed","6135e037-6840-4812-bc46-ef0bfe6679f1","[{""end"":20,""text"":""Bedienung"",""start"":11,""labels"":[""SERVICE-POSITIVE""]},{""end"":59,""text"":""Menschen"",""start"":51,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":89,""text"":""Ambiente"",""start"":81,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":131,""text"":""Blick auf den See"",""start"":114,""labels"":[""AMBIENCE-POSITIVE""]}]","",31.035,"Llama3_70B",0,"Wunderbare Bedienung, tolles Restaurant mit netten Menschen, die für ein schönes Ambiente sorgen und einem tollen Blick auf den See.","","2024-05-10T08:38:45.521456Z"
40,100.0,36524483,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T08:38:51.915935Z","fixed","d7816323-6e41-4c3c-9ce3-4c51aa07ab81","","[{""end"":23,""text"":""wiederkommen"",""start"":11,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",5.416,"Llama3_70B",0,"Wir werden wiederkommen.","","2024-05-10T08:38:51.915954Z"
41,100.0,36524500,"nils-constantin.hellwig@stud.uni-regensburg.de","An aspect is addressed in the text without an explicit mention by the author","2024-05-10T08:39:10.946879Z","fixed","eed7530e-9771-4390-94ee-3f42c070361f","","",18.028,"Llama3_70B",0,"Ich weiß nicht, ob ich es nochmal machen würde.","","2024-05-10T08:39:10.946896Z"
42,100.0,36523490,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T08:19:16.074139Z","fixed","37a21610-e333-4e17-b0ca-1d7a89c07343","[{""end"":29,""text"":""Preis-Leistungsverhältnis"",""start"":4,""labels"":[""PRICE-POSITIVE""]},{""end"":50,""text"":""Speisen"",""start"":43,""labels"":[""FOOD-POSITIVE""]},{""end"":102,""text"":""Bedienung"",""start"":93,""labels"":[""SERVICE-NEGATIVE""]}]","",114.266,"Llama3_70B",0,"Das Preis-Leistungsverhältnis ist gut, die Speisen sind lecker, allerdings waren wir von der Bedienung nicht begeistert.","","2024-05-10T08:19:16.074155Z"
43,100.0,36524516,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T08:39:27.252332Z","fixed","6a1379ee-f13f-4ad2-a73c-1e3a7faa666e","[{""end"":29,""text"":""Preis-Leistungsverhältnis"",""start"":4,""labels"":[""PRICE-NEUTRAL""]}]","",15.381,"Llama3_70B",0,"Das Preis-Leistungsverhältnis ist okay.","","2024-05-10T08:39:27.252353Z"
44,100.0,36523494,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T08:19:23.734170Z","fixed","0588dc61-873d-4201-ab72-dd6663340c3b","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]","",5.959,"Llama3_70B",0,"Das Essen ist nicht besonders gut.","","2024-05-10T08:19:23.734194Z"
45,100.0,36524580,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T08:40:08.831537Z","fixed","aa9c26b4-e8c5-4032-9f22-130d79698851","[{""end"":15,""text"":""Bedienungen"",""start"":4,""labels"":[""SERVICE-CONFLICT""]}]","",40.671,"Llama3_70B",0,"Die Bedienungen sind sehr freundlich, aber auch etwas überfordert. ","","2024-05-10T08:40:08.831553Z"
46,100.0,36524605,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T08:40:25.596712Z","fixed","8d2e91b9-35a2-4c52-a4bf-52015500500d","[{""end"":42,""text"":""Einrichtung"",""start"":31,""labels"":[""AMBIENCE-NEUTRAL""]}]","[{""end"":22,""text"":""sauber"",""start"":16,""labels"":[""AMBIENCE-POSITIVE-no-phrase""]}]",15.839,"Llama3_70B",0,"Immerhin war es sauber und die Einrichtung an sich ist in Ordnung.","","2024-05-10T08:40:25.596731Z"
47,100.0,36524738,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T08:41:40.329534Z","fixed","7dc312f8-634f-4906-98b3-cfd88473e077","[{""end"":30,""text"":""Preis-Leistungs-Verhältnis"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]","",73.77,"Llama3_70B",0,"Das Preis-Leistungs-Verhältnis ist für mich nicht gegeben, da die Preise schon sehr hoch sind.","","2024-05-10T08:41:40.329553Z"
48,100.0,36524758,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T08:42:06.807884Z","fixed","d482eb1b-d24b-44d0-b3dd-1d7638b26abf","","[{""end"":30,""text"":""Bewertung ist durchwachsen"",""start"":4,""labels"":[""GENERAL-IMPRESSION-NEUTRAL-no-phrase""]}]",25.563,"Llama3_70B",0,"Die Bewertung ist durchwachsen.","","2024-05-10T08:42:06.807908Z"
49,100.0,36521314,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T07:50:13.783722Z","fixed","47e37f49-361d-4039-8582-5079ffc32e7a","[{""end"":13,""text"":""Bedienung"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",4.785,"Llama3_70B",0,"Die Bedienung war sehr freundlich.","","2024-05-10T07:50:13.783743Z"
50,100.0,36524771,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T08:42:19.005898Z","fixed","5ade6042-bd34-49f1-ab39-d01b9b5bca95","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",11.311,"Llama3_70B",0,"Die Preise sind unschlagbar.","","2024-05-10T08:42:19.005919Z"
51,100.0,36524878,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T08:44:10.659565Z","fixed","06845610-ffbe-4eaa-951c-0b5072c6a025","","",110.745,"Llama3_70B",0,"Wir haben uns sehr über die Bewertungen und Empfehlungen geirrt.","","2024-05-10T08:44:10.659596Z"
52,100.0,36524888,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T08:44:16.518096Z","fixed","b216e494-29f4-4428-8c53-3c7caedf0323","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",4.894,"Llama3_70B",0,"Der Service war sehr freundlich.","","2024-05-10T08:44:16.518114Z"
53,100.0,36521485,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T07:51:30.412226Z","fixed","5917dab0-51f6-44df-9d96-1b53895fc32a","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",4.329,"Llama3_70B",0,"Das Essen war sehr gut.","","2024-05-10T07:51:30.412240Z"
54,100.0,36524949,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T08:45:30.720956Z","fixed","65f5dfa6-625d-4a96-bea5-6c8920aae694","[{""end"":11,""text"":""Kellner"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]}]","",73.305,"Llama3_70B",0,"Ein Kellner hat uns nicht einmal begrüßt und wir hatten das Gefühl, dass er uns überhaupt nicht sehen wollte.","","2024-05-10T08:45:30.720973Z"
55,100.0,36524959,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T08:45:43.415607Z","fixed","8f0d74c1-f5ac-46fc-adb5-f89beb299d5a","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]},{""end"":38,""text"":""Service"",""start"":31,""labels"":[""SERVICE-NEGATIVE""]}]","",11.022,"Llama3_70B",0,"Das Essen war schlecht und der Service noch schlechter.","","2024-05-10T08:45:43.415628Z"
56,100.0,36524971,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T08:45:54.879792Z","fixed","75791d8f-4f8a-4801-9f3c-7b5f69fa76fa","[{""end"":30,""text"":""Preis-\/Leistungsverhältnis"",""start"":4,""labels"":[""PRICE-NEUTRAL""]}]","",10.566,"Llama3_70B",0,"Das Preis-/Leistungsverhältnis ist okay.","","2024-05-10T08:45:54.879809Z"
57,100.0,36525015,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T08:46:29.617450Z","fixed","5beba6c4-4196-409c-b337-5c19f8c20d84","[{""end"":19,""text"":""Servicepersonal"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",33.841,"Llama3_70B",0,"Das Servicepersonal war sehr freundlich und aufmerksam.","","2024-05-10T08:46:29.617466Z"
58,100.0,36523498,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T08:19:29.934971Z","fixed","8341b4eb-afa8-42de-8168-149ccb5b7812","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",5.323,"Llama3_70B",0,"Der Service ist gut.","","2024-05-10T08:19:29.934991Z"
59,100.0,36525075,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-05-10T08:47:22.608757Z","fixed","894097cd-5249-47ff-ad9c-f37a17f6b2bc","[{""end"":13,""text"":""Bedienung"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",52.143,"Llama3_70B",0,"Die Bedienung war freundlich.","","2024-05-10T08:47:22.608776Z"
