review_id,restaurant_id,page_index,review_url
822841558,2005104,2,https://www.tripadvisor.de/ShowUserReviews-g187323-d2005104-r822841558-Augustiner_am_Gendarmenmarkt-Berlin.html
810283794,2005104,2,https://www.tripadvisor.de/ShowUserReviews-g187323-d2005104-r810283794-Augustiner_am_Gendarmenmarkt-Berlin.html
907468854,947082,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d947082-r907468854-Burgermeister_Schlesisches_Tor-Berlin.html
883653345,947082,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d947082-r883653345-Burgermeister_Schlesisches_Tor-Berlin.html
883285244,947082,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d947082-r883285244-Burgermeister_Schlesisches_Tor-Berlin.html
881101842,947082,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d947082-r881101842-Burgermeister_Schlesisches_Tor-Berlin.html
873211273,947082,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d947082-r873211273-Burgermeister_Schlesisches_Tor-Berlin.html
866818327,947082,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d947082-r866818327-Burgermeister_Schlesisches_Tor-Berlin.html
863268835,947082,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d947082-r863268835-Burgermeister_Schlesisches_Tor-Berlin.html
852803257,947082,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d947082-r852803257-Burgermeister_Schlesisches_Tor-Berlin.html
850888839,947082,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d947082-r850888839-Burgermeister_Schlesisches_Tor-Berlin.html
848016884,947082,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d947082-r848016884-Burgermeister_Schlesisches_Tor-Berlin.html
835157688,947082,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d947082-r835157688-Burgermeister_Schlesisches_Tor-Berlin.html
831464206,947082,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d947082-r831464206-Burgermeister_Schlesisches_Tor-Berlin.html
827226179,947082,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d947082-r827226179-Burgermeister_Schlesisches_Tor-Berlin.html
823941505,947082,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d947082-r823941505-Burgermeister_Schlesisches_Tor-Berlin.html
822105337,947082,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d947082-r822105337-Burgermeister_Schlesisches_Tor-Berlin.html
820486187,947082,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d947082-r820486187-Burgermeister_Schlesisches_Tor-Berlin.html
815278971,947082,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d947082-r815278971-Burgermeister_Schlesisches_Tor-Berlin.html
811857928,947082,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d947082-r811857928-Burgermeister_Schlesisches_Tor-Berlin.html
807446464,947082,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d947082-r807446464-Burgermeister_Schlesisches_Tor-Berlin.html
807130133,947082,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d947082-r807130133-Burgermeister_Schlesisches_Tor-Berlin.html
903644105,1341041,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d1341041-r903644105-Mustafa_s_Gemuese_Kebab-Berlin.html
903025492,1341041,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d1341041-r903025492-Mustafa_s_Gemuese_Kebab-Berlin.html
898571821,1341041,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d1341041-r898571821-Mustafa_s_Gemuese_Kebab-Berlin.html
882944351,1341041,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d1341041-r882944351-Mustafa_s_Gemuese_Kebab-Berlin.html
882406984,1341041,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d1341041-r882406984-Mustafa_s_Gemuese_Kebab-Berlin.html
875062825,1341041,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d1341041-r875062825-Mustafa_s_Gemuese_Kebab-Berlin.html
871783636,1341041,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d1341041-r871783636-Mustafa_s_Gemuese_Kebab-Berlin.html
870402828,1341041,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d1341041-r870402828-Mustafa_s_Gemuese_Kebab-Berlin.html
865350432,1341041,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d1341041-r865350432-Mustafa_s_Gemuese_Kebab-Berlin.html
864078014,1341041,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d1341041-r864078014-Mustafa_s_Gemuese_Kebab-Berlin.html
864077736,1341041,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d1341041-r864077736-Mustafa_s_Gemuese_Kebab-Berlin.html
857112868,1341041,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d1341041-r857112868-Mustafa_s_Gemuese_Kebab-Berlin.html
853918170,1341041,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d1341041-r853918170-Mustafa_s_Gemuese_Kebab-Berlin.html
853667939,1341041,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d1341041-r853667939-Mustafa_s_Gemuese_Kebab-Berlin.html
853256758,1341041,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d1341041-r853256758-Mustafa_s_Gemuese_Kebab-Berlin.html
849101487,1341041,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d1341041-r849101487-Mustafa_s_Gemuese_Kebab-Berlin.html
843516517,1341041,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d1341041-r843516517-Mustafa_s_Gemuese_Kebab-Berlin.html
840791079,1341041,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d1341041-r840791079-Mustafa_s_Gemuese_Kebab-Berlin.html
839822519,1341041,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d1341041-r839822519-Mustafa_s_Gemuese_Kebab-Berlin.html
835125194,1341041,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d1341041-r835125194-Mustafa_s_Gemuese_Kebab-Berlin.html
905980256,2060315,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d2060315-r905980256-Restaurant_Sphere-Berlin.html
901468249,2060315,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d2060315-r901468249-Restaurant_Sphere-Berlin.html
895698933,2060315,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d2060315-r895698933-Restaurant_Sphere-Berlin.html
892804868,2060315,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d2060315-r892804868-Restaurant_Sphere-Berlin.html
889072439,2060315,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d2060315-r889072439-Restaurant_Sphere-Berlin.html
887439869,2060315,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d2060315-r887439869-Restaurant_Sphere-Berlin.html
884821923,2060315,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d2060315-r884821923-Restaurant_Sphere-Berlin.html
880492341,2060315,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d2060315-r880492341-Restaurant_Sphere-Berlin.html
879842563,2060315,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d2060315-r879842563-Restaurant_Sphere-Berlin.html
877069872,2060315,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d2060315-r877069872-Restaurant_Sphere-Berlin.html
874181607,2060315,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d2060315-r874181607-Restaurant_Sphere-Berlin.html
873818000,2060315,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d2060315-r873818000-Restaurant_Sphere-Berlin.html
870518037,2060315,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d2060315-r870518037-Restaurant_Sphere-Berlin.html
864225673,2060315,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d2060315-r864225673-Restaurant_Sphere-Berlin.html
860091180,2060315,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d2060315-r860091180-Restaurant_Sphere-Berlin.html
858715388,2060315,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d2060315-r858715388-Restaurant_Sphere-Berlin.html
858184675,2060315,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d2060315-r858184675-Restaurant_Sphere-Berlin.html
849388286,2060315,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d2060315-r849388286-Restaurant_Sphere-Berlin.html
836240116,2060315,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d2060315-r836240116-Restaurant_Sphere-Berlin.html
830046980,2060315,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d2060315-r830046980-Restaurant_Sphere-Berlin.html
912656697,1575778,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d1575778-r912656697-Monsieur_Vuong-Berlin.html
911288525,1575778,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d1575778-r911288525-Monsieur_Vuong-Berlin.html
909611759,1575778,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d1575778-r909611759-Monsieur_Vuong-Berlin.html
900894380,1575778,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d1575778-r900894380-Monsieur_Vuong-Berlin.html
891319476,1575778,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d1575778-r891319476-Monsieur_Vuong-Berlin.html
890208553,1575778,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d1575778-r890208553-Monsieur_Vuong-Berlin.html
889156273,1575778,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d1575778-r889156273-Monsieur_Vuong-Berlin.html
888230790,1575778,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d1575778-r888230790-Monsieur_Vuong-Berlin.html
883656047,1575778,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d1575778-r883656047-Monsieur_Vuong-Berlin.html
883372501,1575778,0,https://www.tripadvisor.de/ShowUserReviews-g187323-d1575778-r883372501-Monsieur_Vuong-Berlin.html
878437096,1575778,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d1575778-r878437096-Monsieur_Vuong-Berlin.html
876069333,1575778,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d1575778-r876069333-Monsieur_Vuong-Berlin.html
874360131,1575778,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d1575778-r874360131-Monsieur_Vuong-Berlin.html
852521696,1575778,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d1575778-r852521696-Monsieur_Vuong-Berlin.html
851083558,1575778,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d1575778-r851083558-Monsieur_Vuong-Berlin.html
840483850,1575778,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d1575778-r840483850-Monsieur_Vuong-Berlin.html
836405953,1575778,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d1575778-r836405953-Monsieur_Vuong-Berlin.html
828744739,1575778,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d1575778-r828744739-Monsieur_Vuong-Berlin.html
824843313,1575778,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d1575778-r824843313-Monsieur_Vuong-Berlin.html
822387465,1575778,1,https://www.tripadvisor.de/ShowUserReviews-g187323-d1575778-r822387465-Monsieur_Vuong-Berlin.html
915894333,1483463,0,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r915894333-Bullerei-Hamburg.html
914971649,1483463,0,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r914971649-Bullerei-Hamburg.html
914661105,1483463,0,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r914661105-Bullerei-Hamburg.html
914201756,1483463,0,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r914201756-Bullerei-Hamburg.html
913955671,1483463,0,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r913955671-Bullerei-Hamburg.html
912855117,1483463,0,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r912855117-Bullerei-Hamburg.html
912017295,1483463,0,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r912017295-Bullerei-Hamburg.html
911937101,1483463,0,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r911937101-Bullerei-Hamburg.html
911736585,1483463,0,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r911736585-Bullerei-Hamburg.html
911623336,1483463,0,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r911623336-Bullerei-Hamburg.html
911603047,1483463,1,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r911603047-Bullerei-Hamburg.html
910530241,1483463,1,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r910530241-Bullerei-Hamburg.html
908793767,1483463,1,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r908793767-Bullerei-Hamburg.html
906408250,1483463,1,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r906408250-Bullerei-Hamburg.html
906327313,1483463,1,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r906327313-Bullerei-Hamburg.html
904492025,1483463,1,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r904492025-Bullerei-Hamburg.html
904484003,1483463,1,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r904484003-Bullerei-Hamburg.html
903097991,1483463,1,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r903097991-Bullerei-Hamburg.html
903038006,1483463,1,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r903038006-Bullerei-Hamburg.html
902631774,1483463,1,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r902631774-Bullerei-Hamburg.html
902394095,1483463,2,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r902394095-Bullerei-Hamburg.html
901634827,1483463,2,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r901634827-Bullerei-Hamburg.html
901244877,1483463,2,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r901244877-Bullerei-Hamburg.html
900679640,1483463,2,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r900679640-Bullerei-Hamburg.html
899785148,1483463,2,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r899785148-Bullerei-Hamburg.html
898951777,1483463,2,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r898951777-Bullerei-Hamburg.html
898330533,1483463,2,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r898330533-Bullerei-Hamburg.html
898315033,1483463,2,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r898315033-Bullerei-Hamburg.html
898227208,1483463,2,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r898227208-Bullerei-Hamburg.html
896863832,1483463,2,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r896863832-Bullerei-Hamburg.html
894791561,1483463,3,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r894791561-Bullerei-Hamburg.html
891920225,1483463,3,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r891920225-Bullerei-Hamburg.html
891629030,1483463,3,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r891629030-Bullerei-Hamburg.html
891102069,1483463,3,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r891102069-Bullerei-Hamburg.html
891097815,1483463,3,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r891097815-Bullerei-Hamburg.html
890735631,1483463,3,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r890735631-Bullerei-Hamburg.html
890348099,1483463,3,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r890348099-Bullerei-Hamburg.html
889564682,1483463,3,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r889564682-Bullerei-Hamburg.html
889352240,1483463,3,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r889352240-Bullerei-Hamburg.html
888730113,1483463,3,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r888730113-Bullerei-Hamburg.html
888634391,1483463,4,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r888634391-Bullerei-Hamburg.html
888628420,1483463,4,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r888628420-Bullerei-Hamburg.html
887924276,1483463,4,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r887924276-Bullerei-Hamburg.html
887673202,1483463,4,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r887673202-Bullerei-Hamburg.html
886168513,1483463,4,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r886168513-Bullerei-Hamburg.html
885272976,1483463,4,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r885272976-Bullerei-Hamburg.html
885217333,1483463,4,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r885217333-Bullerei-Hamburg.html
885160532,1483463,4,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r885160532-Bullerei-Hamburg.html
885138303,1483463,4,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r885138303-Bullerei-Hamburg.html
884835316,1483463,4,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r884835316-Bullerei-Hamburg.html
884433746,1483463,5,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r884433746-Bullerei-Hamburg.html
884196273,1483463,5,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r884196273-Bullerei-Hamburg.html
883666227,1483463,5,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r883666227-Bullerei-Hamburg.html
883502926,1483463,5,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r883502926-Bullerei-Hamburg.html
883372091,1483463,5,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r883372091-Bullerei-Hamburg.html
882888314,1483463,5,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r882888314-Bullerei-Hamburg.html
882583320,1483463,5,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r882583320-Bullerei-Hamburg.html
882510679,1483463,5,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r882510679-Bullerei-Hamburg.html
882119004,1483463,5,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r882119004-Bullerei-Hamburg.html
881061470,1483463,5,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r881061470-Bullerei-Hamburg.html
878181706,1483463,6,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r878181706-Bullerei-Hamburg.html
878180042,1483463,6,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r878180042-Bullerei-Hamburg.html
877947227,1483463,6,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r877947227-Bullerei-Hamburg.html
877456760,1483463,6,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r877456760-Bullerei-Hamburg.html
877037003,1483463,6,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r877037003-Bullerei-Hamburg.html
876363642,1483463,6,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r876363642-Bullerei-Hamburg.html
875619227,1483463,6,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r875619227-Bullerei-Hamburg.html
875445701,1483463,6,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r875445701-Bullerei-Hamburg.html
875444770,1483463,6,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r875444770-Bullerei-Hamburg.html
875425063,1483463,6,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r875425063-Bullerei-Hamburg.html
875179785,1483463,7,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r875179785-Bullerei-Hamburg.html
874628609,1483463,7,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r874628609-Bullerei-Hamburg.html
874303833,1483463,7,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r874303833-Bullerei-Hamburg.html
874190951,1483463,7,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r874190951-Bullerei-Hamburg.html
873805059,1483463,7,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r873805059-Bullerei-Hamburg.html
872499138,1483463,7,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r872499138-Bullerei-Hamburg.html
871509342,1483463,7,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r871509342-Bullerei-Hamburg.html
870038728,1483463,7,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r870038728-Bullerei-Hamburg.html
869440418,1483463,7,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r869440418-Bullerei-Hamburg.html
869317986,1483463,7,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r869317986-Bullerei-Hamburg.html
868299687,1483463,8,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r868299687-Bullerei-Hamburg.html
868235713,1483463,8,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r868235713-Bullerei-Hamburg.html
866854341,1483463,8,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r866854341-Bullerei-Hamburg.html
866634466,1483463,8,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r866634466-Bullerei-Hamburg.html
866284473,1483463,8,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r866284473-Bullerei-Hamburg.html
866069032,1483463,8,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r866069032-Bullerei-Hamburg.html
865272286,1483463,8,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r865272286-Bullerei-Hamburg.html
864946360,1483463,8,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r864946360-Bullerei-Hamburg.html
864478945,1483463,8,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r864478945-Bullerei-Hamburg.html
864388218,1483463,8,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r864388218-Bullerei-Hamburg.html
863198327,1483463,9,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r863198327-Bullerei-Hamburg.html
862864304,1483463,9,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r862864304-Bullerei-Hamburg.html
862224531,1483463,9,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r862224531-Bullerei-Hamburg.html
860731307,1483463,9,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r860731307-Bullerei-Hamburg.html
859796557,1483463,9,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r859796557-Bullerei-Hamburg.html
857404401,1483463,9,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r857404401-Bullerei-Hamburg.html
857127142,1483463,9,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r857127142-Bullerei-Hamburg.html
856973399,1483463,9,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r856973399-Bullerei-Hamburg.html
855963177,1483463,9,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r855963177-Bullerei-Hamburg.html
855535312,1483463,9,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r855535312-Bullerei-Hamburg.html
854602151,1483463,10,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r854602151-Bullerei-Hamburg.html
853303066,1483463,10,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r853303066-Bullerei-Hamburg.html
853070160,1483463,10,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r853070160-Bullerei-Hamburg.html
853033935,1483463,10,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r853033935-Bullerei-Hamburg.html
852133013,1483463,10,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r852133013-Bullerei-Hamburg.html
851569026,1483463,10,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r851569026-Bullerei-Hamburg.html
851548942,1483463,10,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r851548942-Bullerei-Hamburg.html
